neuron_id,label
hausser_neuron_72,unlabeled
hausser_neuron_720,unlabeled
hausser_neuron_721,unlabeled
hausser_neuron_722,unlabeled
hausser_neuron_723,unlabeled
hausser_neuron_724,unlabeled
hausser_neuron_725,unlabeled
hausser_neuron_726,unlabeled
hausser_neuron_727,GrC
hausser_neuron_728,unlabeled
hausser_neuron_729,unlabeled
hausser_neuron_73,unlabeled
hausser_neuron_730,unlabeled
hausser_neuron_731,unlabeled
hausser_neuron_732,unlabeled
hausser_neuron_733,unlabeled
hausser_neuron_734,unlabeled
hausser_neuron_735,unlabeled
hausser_neuron_736,unlabeled
hausser_neuron_737,unlabeled
hausser_neuron_738,unlabeled
hausser_neuron_739,unlabeled
hausser_neuron_74,unlabeled
hausser_neuron_740,unlabeled
hausser_neuron_741,unlabeled
hausser_neuron_742,unlabeled
hausser_neuron_743,unlabeled
hausser_neuron_744,unlabeled
hausser_neuron_745,unlabeled
hausser_neuron_746,unlabeled
hausser_neuron_747,unlabeled
hausser_neuron_748,unlabeled
hausser_neuron_749,unlabeled
hausser_neuron_75,unlabeled
hausser_neuron_750,unlabeled
hausser_neuron_751,unlabeled
hausser_neuron_752,unlabeled
hausser_neuron_753,unlabeled
hausser_neuron_754,GrC
hausser_neuron_755,unlabeled
hausser_neuron_756,unlabeled
hausser_neuron_757,unlabeled
hausser_neuron_758,unlabeled
hausser_neuron_759,unlabeled
hausser_neuron_76,unlabeled
hausser_neuron_760,unlabeled
hausser_neuron_761,unlabeled
hausser_neuron_762,unlabeled
hausser_neuron_763,unlabeled
hausser_neuron_764,unlabeled
hausser_neuron_765,unlabeled
hausser_neuron_766,unlabeled
hausser_neuron_767,unlabeled
hausser_neuron_768,unlabeled
hausser_neuron_769,unlabeled
hausser_neuron_77,unlabeled
hausser_neuron_770,unlabeled
hausser_neuron_771,unlabeled
hausser_neuron_772,unlabeled
hausser_neuron_773,unlabeled
hausser_neuron_774,unlabeled
hausser_neuron_775,unlabeled
hausser_neuron_776,unlabeled
hausser_neuron_777,unlabeled
hausser_neuron_778,unlabeled
hausser_neuron_779,unlabeled
hausser_neuron_78,unlabeled
hausser_neuron_780,unlabeled
hausser_neuron_781,unlabeled
hausser_neuron_782,unlabeled
hausser_neuron_783,unlabeled
hausser_neuron_784,unlabeled
hausser_neuron_785,unlabeled
hausser_neuron_786,unlabeled
hausser_neuron_787,unlabeled
hausser_neuron_788,unlabeled
hausser_neuron_789,unlabeled
hausser_neuron_79,unlabeled
hausser_neuron_790,unlabeled
hausser_neuron_791,unlabeled
hausser_neuron_792,unlabeled
hausser_neuron_793,unlabeled
hausser_neuron_794,unlabeled
hausser_neuron_795,unlabeled
hausser_neuron_796,unlabeled
hausser_neuron_797,unlabeled
hausser_neuron_798,unlabeled
hausser_neuron_799,unlabeled
hausser_neuron_8,unlabeled
hausser_neuron_80,unlabeled
hausser_neuron_800,unlabeled
hausser_neuron_801,unlabeled
hausser_neuron_802,unlabeled
hausser_neuron_803,unlabeled
hausser_neuron_804,unlabeled
hausser_neuron_805,unlabeled
hausser_neuron_806,unlabeled
hausser_neuron_807,unlabeled
hausser_neuron_808,unlabeled
hausser_neuron_809,unlabeled
hausser_neuron_81,unlabeled
hausser_neuron_810,unlabeled
hausser_neuron_811,unlabeled
hausser_neuron_812,unlabeled
hausser_neuron_813,unlabeled
hausser_neuron_814,unlabeled
hausser_neuron_815,unlabeled
hausser_neuron_816,unlabeled
hausser_neuron_817,unlabeled
hausser_neuron_818,unlabeled
hausser_neuron_819,unlabeled
hausser_neuron_82,unlabeled
hausser_neuron_820,unlabeled
hausser_neuron_821,unlabeled
hausser_neuron_822,unlabeled
hausser_neuron_823,unlabeled
hausser_neuron_824,unlabeled
hausser_neuron_825,unlabeled
hausser_neuron_826,unlabeled
hausser_neuron_827,unlabeled
hausser_neuron_828,unlabeled
hausser_neuron_829,unlabeled
hausser_neuron_83,unlabeled
hausser_neuron_830,unlabeled
hausser_neuron_831,unlabeled
hausser_neuron_832,unlabeled
hausser_neuron_833,unlabeled
hausser_neuron_834,unlabeled
hausser_neuron_835,unlabeled
hausser_neuron_836,unlabeled
hausser_neuron_837,unlabeled
hausser_neuron_838,unlabeled
hausser_neuron_839,unlabeled
hausser_neuron_84,unlabeled
hausser_neuron_840,unlabeled
hausser_neuron_841,GrC
hausser_neuron_842,unlabeled
hausser_neuron_843,GrC
hausser_neuron_844,unlabeled
hausser_neuron_845,unlabeled
hausser_neuron_846,unlabeled
hausser_neuron_847,GrC
hausser_neuron_848,unlabeled
hausser_neuron_849,unlabeled
hausser_neuron_85,unlabeled
hausser_neuron_850,unlabeled
hausser_neuron_851,unlabeled
hausser_neuron_852,unlabeled
hausser_neuron_853,unlabeled
hausser_neuron_854,unlabeled
hausser_neuron_855,unlabeled
hausser_neuron_856,unlabeled
hausser_neuron_857,unlabeled
hausser_neuron_858,unlabeled
hausser_neuron_859,unlabeled
hausser_neuron_86,unlabeled
hausser_neuron_860,unlabeled
hausser_neuron_861,unlabeled
hausser_neuron_862,unlabeled
hausser_neuron_863,unlabeled
hausser_neuron_864,unlabeled
hausser_neuron_865,unlabeled
hausser_neuron_866,unlabeled
hausser_neuron_867,unlabeled
hausser_neuron_868,unlabeled
hausser_neuron_869,unlabeled
hausser_neuron_87,unlabeled
hausser_neuron_870,unlabeled
hausser_neuron_871,unlabeled
hausser_neuron_872,unlabeled
hausser_neuron_873,unlabeled
hausser_neuron_874,unlabeled
hausser_neuron_875,unlabeled
hausser_neuron_876,unlabeled
hausser_neuron_877,unlabeled
hausser_neuron_878,unlabeled
hausser_neuron_879,unlabeled
hausser_neuron_88,unlabeled
hausser_neuron_880,unlabeled
hausser_neuron_881,unlabeled
hausser_neuron_882,unlabeled
hausser_neuron_883,unlabeled
hausser_neuron_884,unlabeled
hausser_neuron_885,unlabeled
hausser_neuron_886,unlabeled
hausser_neuron_887,unlabeled
hausser_neuron_888,unlabeled
hausser_neuron_889,unlabeled
hausser_neuron_89,unlabeled
hausser_neuron_890,unlabeled
hausser_neuron_891,unlabeled
hausser_neuron_892,unlabeled
hausser_neuron_893,unlabeled
hausser_neuron_894,unlabeled
hausser_neuron_895,unlabeled
hausser_neuron_896,unlabeled
hausser_neuron_897,unlabeled
hausser_neuron_898,unlabeled
hausser_neuron_899,unlabeled
hausser_neuron_9,unlabeled
hausser_neuron_90,unlabeled
hausser_neuron_900,unlabeled
hausser_neuron_901,unlabeled
hausser_neuron_902,unlabeled
hausser_neuron_903,unlabeled
hausser_neuron_904,unlabeled
hausser_neuron_905,unlabeled
hausser_neuron_906,unlabeled
hausser_neuron_907,unlabeled
hausser_neuron_908,unlabeled
hausser_neuron_909,unlabeled
hausser_neuron_91,unlabeled
hausser_neuron_910,unlabeled
hausser_neuron_911,unlabeled
hausser_neuron_912,unlabeled
hausser_neuron_913,unlabeled
hausser_neuron_914,MFB
hausser_neuron_915,unlabeled
hausser_neuron_916,unlabeled
hausser_neuron_917,unlabeled
hausser_neuron_918,unlabeled
hausser_neuron_919,unlabeled
hausser_neuron_92,unlabeled
hausser_neuron_920,unlabeled
hausser_neuron_921,MFB
hausser_neuron_922,unlabeled
hausser_neuron_923,unlabeled
hausser_neuron_924,unlabeled
hausser_neuron_925,unlabeled
hausser_neuron_926,PkC_ss
hausser_neuron_927,unlabeled
hausser_neuron_928,PkC_cs
hausser_neuron_929,PkC_cs
hausser_neuron_93,unlabeled
hausser_neuron_930,unlabeled
hausser_neuron_931,unlabeled
hausser_neuron_932,unlabeled
hausser_neuron_933,unlabeled
hausser_neuron_934,unlabeled
hausser_neuron_935,unlabeled
hausser_neuron_936,PkC_ss
hausser_neuron_937,unlabeled
hausser_neuron_938,MFB
hausser_neuron_939,unlabeled
hausser_neuron_94,unlabeled
hausser_neuron_940,unlabeled
hausser_neuron_941,unlabeled
hausser_neuron_942,unlabeled
hausser_neuron_943,unlabeled
hausser_neuron_944,MFB
hausser_neuron_945,unlabeled
hausser_neuron_946,MFB
hausser_neuron_947,unlabeled
hausser_neuron_948,unlabeled
hausser_neuron_949,unlabeled
hausser_neuron_95,unlabeled
hausser_neuron_950,unlabeled
hausser_neuron_951,unlabeled
hausser_neuron_952,unlabeled
hausser_neuron_953,unlabeled
hausser_neuron_954,unlabeled
hausser_neuron_955,unlabeled
hausser_neuron_956,unlabeled
hausser_neuron_957,unlabeled
hausser_neuron_958,unlabeled
hausser_neuron_959,unlabeled
hausser_neuron_96,unlabeled
hausser_neuron_960,unlabeled
hausser_neuron_961,unlabeled
hausser_neuron_962,unlabeled
hausser_neuron_963,unlabeled
hausser_neuron_964,unlabeled
hausser_neuron_965,unlabeled
hausser_neuron_966,unlabeled
hausser_neuron_967,unlabeled
hausser_neuron_968,unlabeled
hausser_neuron_969,unlabeled
hausser_neuron_97,unlabeled
hausser_neuron_970,unlabeled
hausser_neuron_971,unlabeled
hausser_neuron_972,unlabeled
hausser_neuron_973,unlabeled
hausser_neuron_974,unlabeled
hausser_neuron_975,unlabeled
hausser_neuron_976,unlabeled
hausser_neuron_977,unlabeled
hausser_neuron_978,unlabeled
hausser_neuron_979,unlabeled
hausser_neuron_98,unlabeled
hausser_neuron_980,unlabeled
hausser_neuron_981,PkC_ss
hausser_neuron_982,unlabeled
hausser_neuron_983,unlabeled
hausser_neuron_984,unlabeled
hausser_neuron_985,unlabeled
hausser_neuron_986,unlabeled
hausser_neuron_987,unlabeled
hausser_neuron_988,unlabeled
hausser_neuron_989,unlabeled
hausser_neuron_99,PkC_ss
hausser_neuron_990,unlabeled
hausser_neuron_991,unlabeled
hausser_neuron_992,unlabeled
hausser_neuron_993,unlabeled
hausser_neuron_994,unlabeled
hausser_neuron_995,unlabeled
hausser_neuron_996,unlabeled
hausser_neuron_997,unlabeled
hausser_neuron_998,unlabeled
hausser_neuron_999,PkC_cs
