session_id,unit_id,subject,cell_type,n_spikes,firing_rate
225757_20200519-probe0,73,225757,Excitatory,53390,9.646926989385976
225757_20200519-probe0,74,225757,Excitatory,25221,4.5571295298614665
225757_20200519-probe0,75,225757,Excitatory,42498,7.678874380875168
225757_20200519-probe0,76,225757,Excitatory,12532,2.2643807647684033
225757_20200519-probe0,77,225757,Excitatory,19771,3.5723804740054343
225757_20200519-probe0,78,225757,Excitatory,24368,4.403002751027486
225757_20200519-probe0,79,225757,Excitatory,18093,3.2691861775418705
225757_20200519-probe0,80,225757,Excitatory,60526,10.93631584490683
225757_20200519-probe0,81,225757,Inhibitory,15241,2.7538642862939064
225757_20200519-probe0,82,225757,Excitatory,2969,0.5364623755663414
225757_20200519-probe0,83,225757,Excitatory,46865,8.467938440861094
225757_20200519-probe0,84,225757,Inhibitory,3528,0.6374669117541436
225757_20200519-probe0,85,225757,Excitatory,4604,0.8318870923231511
225757_20200519-probe0,86,225757,Excitatory,49461,8.937004229668847
225757_20200519-probe0,87,225757,Excitatory,26217,4.737094678417908
225757_20200519-probe0,88,225757,Excitatory,33877,6.1211639936210664
225757_20200519-probe0,89,225757,Excitatory,6690,1.2088020520507994
225757_20200519-probe0,90,225757,Inhibitory,187924,33.95559294911725
225757_20200519-probe0,91,225757,Excitatory,11409,2.0614682528920136
225757_20200519-probe0,92,225757,Excitatory,26870,4.855083877220475
225757_20200519-probe0,93,225757,Excitatory,8446,1.5260900047266146
225757_20200519-probe0,94,225757,Excitatory,10868,1.9637160989070386
225757_20200519-probe0,95,225757,Excitatory,18111,3.272438559744698
225757_20200519-probe0,96,225757,Inhibitory,18038,3.2592483430332315
225757_20200519-probe0,97,225757,Excitatory,4725,0.8537503282421566
225757_20200519-probe0,98,225757,Excitatory,53829,9.72624897755493
225757_20200519-probe0,99,225757,Excitatory,7788,1.4071973664232624
225757_20200519-probe0,100,225757,Excitatory,19267,3.481313772326271
225757_20200519-probe0,101,225757,Excitatory,6794,1.2275935936671347
225757_20200519-probe0,102,225757,Excitatory,6962,1.2579491608935225
225757_20200519-probe0,103,225757,Inhibitory,113654,20.535902604451653
225757_20200519-probe0,104,225757,Excitatory,5112,0.9236765456029427
225757_20200519-probe0,105,225757,Excitatory,111690,20.18103156854317
225757_20200519-probe0,106,225757,Excitatory,23576,4.259897934103086
225757_20200519-probe0,107,225757,Excitatory,672,0.12142226890555115
225757_20200519-probe0,108,225757,Excitatory,5279,0.9538514249291734
225757_20200519-probe0,109,225757,Inhibitory,10486,1.8946933210470378
225757_20200519-probe0,110,225757,Inhibitory,16454,2.9730387091844324
225757_20200519-probe0,111,225757,Excitatory,18036,3.2588869672329177
225757_20200519-probe0,112,225757,Excitatory,3944,0.7126330782194847
225757_20200519-probe0,113,225757,Excitatory,10798,1.9510679458960436
225757_20200519-probe0,114,225757,Excitatory,4049,0.7316053077359771
225757_20200519-probe0,115,225757,Excitatory,3603,0.6510185042659238
225757_20200519-probe0,116,225757,Excitatory,19421,3.50913970895046
225757_20200519-probe0,117,225757,Excitatory,1172,0.21176621898408624
225757_20200519-probe0,118,225757,Inhibitory,69256,12.513721213278052
225757_20200519-probe0,119,225757,Inhibitory,103726,18.74203313169226
225757_20200519-probe0,120,225757,Inhibitory,48195,8.708253348069997
225757_20200519-probe0,121,225757,Inhibitory,31749,5.736660142086821
225757_20200519-probe0,122,225757,Excitatory,9396,1.6977435098758313
225757_20200519-probe0,123,225757,Inhibitory,78809,14.239832723478543
225757_20200519-probe0,124,225757,Excitatory,6845,1.2368086765751454
225757_20200519-probe0,125,225757,Excitatory,6289,1.1363462040878143
225757_20200519-probe0,126,225757,Excitatory,4910,0.8871775897712145
225757_20200519-probe0,127,225757,Excitatory,58099,10.49778631122562
225757_20200519-probe0,128,225757,Inhibitory,30825,5.569704522341688
225757_20200519-probe0,129,225757,Inhibitory,80776,14.5952458230875
225757_20200519-probe0,130,225757,Excitatory,4115,0.7435307091463438
225757_20200519-probe0,131,225757,Excitatory,8001,1.4456838891567185
225757_20200519-probe0,132,225757,Excitatory,12465,2.2522746754578797
225757_20200519-probe0,133,225757,Excitatory,11994,2.1671706744838994
225757_20200519-probe0,134,225757,Excitatory,5447,0.9842069921555612
225757_20200519-probe0,135,225757,Excitatory,8380,1.514164603316248
225757_20200519-probe0,136,225757,Excitatory,4633,0.8371270414277061
225757_20200519-probe0,137,225757,Excitatory,23824,4.30470853334204
225757_20200519-probe0,138,225757,Excitatory,14057,2.5399298125079355
225757_20200519-probe0,139,225757,Excitatory,27634,4.993129432940477
225757_20200519-probe0,140,225757,Inhibitory,87484,15.807300257341126
225757_20200519-probe0,141,225757,Inhibitory,30974,5.596627019465092
225757_20200519-probe0,142,225757,Inhibitory,13134,2.3731548806629594
225757_20200519-probe0,143,225757,Excitatory,58693,10.605114923918919
225757_20200519-probe0,144,225757,Excitatory,14986,2.7077888717538534
225757_20200519-probe0,145,225757,Excitatory,5695,1.0290175913945145
225757_20200519-probe0,146,225757,Excitatory,24218,4.375899566003925
225757_20200519-probe0,147,225757,Excitatory,7344,1.3269719387535233
225757_20200519-probe0,148,225757,Excitatory,15047,2.7188108336634347
225757_20200519-probe0,149,225757,Inhibitory,48086,8.688558366952876
225757_20200519-probe0,150,225757,Excitatory,12797,2.3122630583100268
225757_20200519-probe0,151,225757,Inhibitory,16573,2.994540569303124
225757_20200519-probe0,152,225757,Excitatory,14101,2.5478800801148465
225757_20200519-probe0,153,225757,Excitatory,4187,0.7565402379576528
225757_20200519-probe0,154,225757,Excitatory,5064,0.9150035263954034
225757_20200519-probe0,155,225757,Excitatory,3019,0.5454967705741949
225757_20200519-probe0,156,225757,Excitatory,11238,2.0305706219651545
225757_20200519-probe0,157,225757,Excitatory,4528,0.8181548119112138
225757_20200519-probe0,158,225757,Excitatory,7140,1.290111607121481
225757_20200519-probe0,159,225757,Inhibitory,107007,19.334870132107607
225757_20200519-probe0,160,225757,Excitatory,59159,10.689315485392115
225757_20200519-probe0,161,225757,Excitatory,22405,4.048312403019157
225757_20200519-probe0,162,225757,Excitatory,4877,0.8812148890660312
225757_20200519-probe0,163,225757,Excitatory,2016,0.36426680671665346
225757_20200519-probe0,164,225757,Excitatory,122458,22.1266788774345
225757_20200519-probe0,165,225757,Excitatory,21097,3.8119726296137095
225757_20200519-probe0,166,225757,Excitatory,6900,1.246746511083784
225757_20200519-probe0,167,225757,Excitatory,26214,4.7365526147174375
225757_20200519-probe0,168,225757,Excitatory,4797,0.8667598570534656
225757_20200519-probe0,169,225757,Excitatory,17749,3.2070295398878383
225757_20200519-probe0,170,225757,Excitatory,30374,5.488214279370849
225757_20200519-probe0,171,225757,Inhibitory,132200,23.886940400764676
225757_20200519-probe0,172,225757,Excitatory,1325,0.23941146770811797
225757_20200519-probe0,173,225757,Excitatory,1320,0.23850802820733263
225757_20200519-probe0,174,225757,Excitatory,7144,1.2908343587221094
225757_20200519-probe0,175,225757,Excitatory,5641,1.0192604447860327
225757_20200519-probe0,176,225757,Excitatory,2719,0.4912904005270738
225757_20200519-probe0,177,225757,Inhibitory,22725,4.106132531069419
225757_20200519-probe0,179,225757,Excitatory,8603,1.5544580050512746
225757_20200519-probe0,180,225757,Excitatory,4394,0.7939426332901663
225757_20200519-probe0,181,225757,Excitatory,321,0.058000815950419525
225757_20200519-probe0,182,225757,Inhibitory,33373,6.030097291941903
225757_20200519-probe0,183,225757,Excitatory,268667,48.54487607149957
225757_20200519-probe0,184,225757,Excitatory,21416,3.8696120697638148
225757_20200519-probe0,185,225757,Excitatory,673,0.12160295680570822
225757_20200519-probe0,186,225757,Excitatory,11652,2.1053754126301816
225757_20200519-probe0,187,225757,Excitatory,23294,4.208943946258793
225757_20200519-probe0,188,225757,Inhibitory,48499,8.763182469717746
225757_20200519-probe0,189,225757,Excitatory,2247,0.4060057116529367
225757_20200519-probe0,190,225757,Excitatory,8633,1.5598786420559867
225757_20200519-probe0,191,225757,Inhibitory,6480,1.1708575930178147
225757_20200519-probe0,192,225757,Excitatory,5501,0.993964138764043
225757_20200519-probe0,193,225757,Excitatory,1326,0.23959215560827504
225757_20200519-probe0,194,225757,Excitatory,813,0.14689926282769805
225757_20200519-probe0,195,225757,Excitatory,3528,0.6374669117541436
225757_20200519-probe0,196,225757,Inhibitory,11506,2.0789949792072493
225757_20200519-probe0,197,225757,Excitatory,11849,2.1409709289611243
225757_20200519-probe0,198,225757,Excitatory,3315,0.5989803890206876
225757_20200519-probe0,199,225757,Excitatory,7146,1.2911957345224234
225757_20200519-probe0,200,225757,Excitatory,8483,1.5327754570324263
225757_20200519-probe0,201,225757,Excitatory,632,0.11419475289926835
225757_20200519-probe0,202,225757,Excitatory,2371,0.4284110112724134
225757_20200519-probe0,203,225757,Excitatory,4593,0.8298995254214233
225757_20200519-probe0,204,225757,Excitatory,32482,5.869104372901953
225757_20200519-probe0,205,225757,Excitatory,14397,2.601363698561339
225757_20200519-probe0,206,225757,Excitatory,6661,1.2035621029462444
225757_20200519-probe0,207,225757,Excitatory,2959,0.5346554965647706
225757_20200519-probe0,208,225757,Excitatory,1063,0.1920712378669656
225757_20200519-probe0,209,225757,Inhibitory,2933,0.5299576111606868
225757_20200519-probe0,210,225757,Excitatory,3012,0.5442319552730953
225757_20200519-probe0,211,225757,Inhibitory,58603,10.588853012904783
225757_20200519-probe0,212,225757,Excitatory,49286,8.90538384714136
225757_20200519-probe0,213,225757,Excitatory,1907,0.3445718255995328
225757_20200519-probe0,214,225757,Excitatory,1561,0.28205381214518654
225757_20200519-probe0,215,225757,Excitatory,4323,0.7811137923790143
225757_20200519-probe0,216,225757,Excitatory,654,0.1181698867027239
225757_20200519-probe0,217,225757,Inhibitory,17424,3.1483059723367908
225757_20200519-probe0,218,225757,Excitatory,1316,0.23778527660670434
225757_20200519-probe0,220,225757,Excitatory,2335,0.42190624686675887
225757_20200519-probe0,221,225757,Excitatory,19609,3.543109034179989
225757_20200519-probe0,222,225757,Excitatory,679,0.12268708420665064
225757_20200519-probe0,223,225757,Excitatory,48646,8.789743591040835
225757_20200519-probe0,224,225757,Excitatory,1285,0.23218395170183517
225757_20200519-probe0,225,225757,Excitatory,1356,0.24501279261298714
225757_20200519-probe0,226,225757,Excitatory,1548,0.2797048694431446
225757_20200519-probe0,227,225757,Excitatory,3601,0.6506571284656096
225757_20200519-probe0,228,225757,Excitatory,1028,0.18574716136146813
225757_20200519-probe0,229,225757,Excitatory,1113,0.2011056328748191
225757_20200519-probe0,230,225757,Excitatory,10799,1.9512486337962007
225757_20200519-probe0,231,225757,Inhibitory,29285,5.2914451560998
225757_20200519-probe0,232,225757,Excitatory,1030,0.18610853716178227
225757_20200519-probe0,233,225757,Inhibitory,14180,2.562154424227255
225757_20200519-probe0,234,225757,Inhibitory,1592,0.2876551370500557
225757_20200519-probe0,235,225757,Excitatory,25958,4.690296512277228
225757_20200519-probe0,236,225757,Inhibitory,39677,7.1691538145320735
225757_20200519-probe0,237,225757,Excitatory,674,0.1217836447058653
225757_20200519-probe0,238,225757,Excitatory,2871,0.5187549613509485
225757_20200519-probe0,239,225757,Excitatory,2626,0.47448642581246625
225757_20200519-probe0,240,225757,Excitatory,1174,0.21212759478440038
225757_20200519-probe0,241,225757,Excitatory,22732,4.107397346370519
225757_20200519-probe0,242,225757,Excitatory,11346,2.050084915182118
225757_20200519-probe0,243,225757,Excitatory,4592,0.8297188375212662
225757_20200519-probe0,244,225757,Excitatory,10630,1.9207123786696558
225757_20200519-probe0,245,225757,Excitatory,4258,0.7693690788688048
225757_20200519-probe0,246,225757,Excitatory,5218,0.9428294630195921
225757_20200519-probe0,247,225757,Inhibitory,95310,17.22136376397036
225757_20200519-probe0,248,225757,Excitatory,18218,3.2917721650615044
225757_20200519-probe0,249,225757,Excitatory,35803,6.4691688893235835
225757_20200519-probe0,250,225757,Excitatory,1971,0.3561358512095853
225757_20200519-probe0,251,225757,Excitatory,5893,1.0647937956256146
225757_20200519-probe0,252,225757,Excitatory,14594,2.6369592148922822
225757_20200519-probe0,253,225757,Excitatory,795,0.1436468806248708
225757_20200519-probe0,254,225757,Excitatory,3985,0.7200412821259247
225757_20200519-probe0,255,225757,Inhibitory,26333,4.758054474836129
225757_20200519-probe0,256,225757,Excitatory,4877,0.8812148890660312
225757_20200519-probe0,257,225757,Excitatory,2019,0.3648088704171247
225757_20200519-probe0,258,225757,Inhibitory,37396,6.757004714273796
225757_20200519-probe0,259,225757,Excitatory,3975,0.7182344031243539
225757_20200519-probe0,260,225757,Excitatory,2574,0.46509065500429864
225757_20200519-probe0,261,225757,Excitatory,9700,1.7526726315235805
225757_20200519-probe0,262,225757,Excitatory,13301,2.4033297599891905
225757_20200519-probe0,263,225757,Excitatory,5010,0.9052463797869216
225757_20200519-probe0,264,225757,Excitatory,10622,1.9192668754683992
225757_20200519-probe0,265,225757,Inhibitory,2613,0.47213748311042436
225757_20200519-probe0,266,225757,Excitatory,29562,5.341495704443308
225757_20200519-probe0,267,225757,Excitatory,2189,0.3955258134438266
225757_20200519-probe0,268,225757,Inhibitory,44860,8.105659201046167
225757_20200519-probe0,269,225757,Excitatory,7274,1.3143237857425285
225757_20200519-probe0,270,225757,Excitatory,33649,6.0799671523852545
225757_20200519-probe0,271,225757,Excitatory,4358,0.7874378688845118
225757_20200519-probe0,272,225757,Excitatory,14238,2.572634322436365
225757_20200519-probe0,273,225757,Excitatory,12689,2.2927487650930636
225757_20200519-probe0,274,225757,Excitatory,246,0.04444922343863926
225757_20200519-probe0,275,225757,Excitatory,2245,0.40564433585262255
225757_20200519-probe0,276,225757,Excitatory,56030,10.123943045800642
225757_20200519-probe0,277,225757,Excitatory,2127,0.38432316363408825
225757_20200519-probe0,278,225757,Excitatory,1203,0.2173675438889554
225757_20200519-probe0,279,225757,Excitatory,9268,1.6746154586557263
225757_20200519-probe0,280,225757,Excitatory,28272,5.1084083132406874
225757_20200519-probe0,281,225757,Excitatory,58421,10.555967815076196
225757_20200519-probe0,282,225757,Excitatory,6620,1.1961538990398046
225757_20200519-probe0,283,225757,Excitatory,15085,2.7256769738694033
225757_20200519-probe0,284,225757,Excitatory,8531,1.5414484762399656
225757_20200519-probe0,285,225757,Excitatory,26823,4.8465915459130935
225757_20200519-probe0,286,225757,Excitatory,11191,2.022078290657772
225757_20200519-probe0,287,225757,Excitatory,134356,24.276503513503318
225757_20200519-probe0,288,225757,Excitatory,25097,4.53472423024199
225757_20200519-probe0,289,225757,Inhibitory,19941,3.6030974170321364
225757_20200519-probe0,290,225757,Inhibitory,90398,16.33382479839883
225757_20200519-probe0,291,225757,Inhibitory,38388,6.936247111229609
225757_20200519-probe0,292,225757,Excitatory,8117,1.4666436855749385
225757_20200519-probe0,293,225757,Excitatory,28254,5.105155931037861
225757_20200519-probe0,294,225757,Excitatory,13642,2.4649443339427513
225757_20200519-probe0,295,225757,Inhibitory,35190,6.358407206527299
225757_20200519-probe0,296,225757,Excitatory,6179,1.1164705350705366
225757_20200519-probe0,297,225757,Excitatory,61690,11.14663656068966
225757_20200519-probe0,298,225757,Excitatory,6787,1.2263287783660353
225757_20200519-probe0,299,225757,Excitatory,3954,0.7144399572210555
225757_20200519-probe0,300,225757,Excitatory,3662,0.661679090375191
225757_20200519-probe0,301,225757,Excitatory,11351,2.0509883546829033
225757_20200519-probe0,302,225757,Excitatory,2207,0.39877819564665384
225757_20200519-probe0,303,225757,Excitatory,94368,17.051155762022397
225757_20200519-probe0,304,225757,Excitatory,25428,4.59453192519398
225757_20200519-probe0,306,225757,Excitatory,2176,0.3931768707417847
225757_20200519-probe0,307,225757,Excitatory,6037,1.0908128532482326
225757_20200519-probe0,308,225757,Excitatory,10820,1.9550430796994993
225757_20200519-probe0,309,225757,Excitatory,7380,1.3334767031591779
225757_20200519-probe0,310,225757,Excitatory,9169,1.6567273565401763
225757_20200519-probe0,311,225757,Excitatory,7135,1.2892081676206957
225757_20200519-probe0,312,225757,Excitatory,23871,4.313200864649422
225757_20200519-probe0,313,225757,Excitatory,11814,2.134646852455627
225757_20200519-probe0,314,225757,Excitatory,4282,0.7737055884725744
225757_20200519-probe0,315,225757,Excitatory,17622,3.1840821765678906
225757_20200519-probe0,316,225757,Excitatory,3541,0.6398158544561855
225757_20200519-probe0,317,225757,Excitatory,14524,2.6243110618812873
225757_20200519-probe0,318,225757,Excitatory,9708,1.7541181347248371
225757_20200519-probe0,319,225757,Excitatory,69843,12.619785010670252
225757_20200519-probe0,320,225757,Excitatory,6685,1.2078986125500142
225757_20200519-probe0,321,225757,Excitatory,6225,1.1247821784777619
225757_20200519-probe0,322,225757,Excitatory,5462,0.9869173106579172
225757_20200519-probe0,323,225757,Inhibitory,43137,7.794333949075536
225757_20200519-probe0,324,225757,Excitatory,15574,2.814033357046211
225757_20200519-probe0,325,225757,Excitatory,11926,2.1548838972732187
225757_20200519-probe0,326,225757,Inhibitory,5631,1.017453565784462
225757_20200519-probe0,327,225757,Excitatory,2450,0.4426853553848219
225757_20200519-probe0,328,225757,Excitatory,7195,1.3000494416301198
225757_20200519-probe0,329,225757,Excitatory,5601,1.01203292877975
225757_20200519-probe0,330,225757,Excitatory,3082,0.5568801082840903
225757_20200519-probe0,331,225757,Inhibitory,34086,6.158927764753894
225757_20200519-probe0,332,225757,Excitatory,45481,8.217866387043708
225757_20200519-probe0,333,225757,Excitatory,19220,3.4728214410188887
225757_20200519-probe0,334,225757,Excitatory,3775,0.6820968230929398
225757_20200519-probe0,335,225757,Excitatory,3557,0.6427068608586985
225757_20200519-probe0,336,225757,Excitatory,69167,12.497639990164073
225757_20200519-probe0,337,225757,Excitatory,3735,0.674869307086657
225757_20200519-probe0,338,225757,Excitatory,7395,1.336187021661534
225757_20200519-probe0,340,225757,Excitatory,7784,1.4064746148226341
225757_20200519-probe0,341,225757,Excitatory,11916,2.1530770182716483
225757_20200519-probe0,342,225757,Excitatory,23810,4.302178902739841
225757_20200519-probe0,343,225757,Excitatory,20224,3.6542320927765872
225757_20200519-probe0,344,225757,Excitatory,18222,3.2924949166621325
225757_20200519-probe0,345,225757,Excitatory,23382,4.224844481472615
225757_20200519-probe0,346,225757,Excitatory,4943,0.8931402904763979
225757_20200519-probe0,347,225757,Excitatory,12036,2.1747595662904966
225757_20200519-probe0,348,225757,Excitatory,9832,1.776523434344314
225757_20200519-probe0,349,225757,Excitatory,5557,1.0040826611728388
225757_20200519-probe0,350,225757,Excitatory,12628,2.2817268031834823
225757_20200519-probe0,351,225757,Excitatory,2548,0.4603927696002148
225757_20200519-probe0,352,225757,Inhibitory,11195,2.0228010422584006
225757_20200519-probe0,353,225757,Excitatory,7435,1.3434145376678168
225757_20200519-probe0,354,225757,Inhibitory,16794,3.0344725952378364
225757_20200519-probe0,355,225757,Excitatory,8730,1.5774053683712226
225757_20200519-probe0,356,225757,Excitatory,1461,0.2639850221294795
225757_20200519-probe0,357,225757,Excitatory,41516,7.501438862920925
225757_20200519-probe0,359,225757,Excitatory,1177,0.2126696584848716
225757_20200519-probe0,360,225757,Excitatory,2071,0.37420464122529234
225757_20200519-probe0,361,225757,Excitatory,1571,0.2838606911467572
225757_20200519-probe0,362,225757,Excitatory,2029,0.3666157494186954
225757_20200519-probe0,363,225757,Excitatory,6575,1.1880229435327363
225757_20200519-probe0,364,225757,Excitatory,3654,0.6602335871739344
225757_20200519-probe0,365,225757,Excitatory,5226,0.9442749662208487
225757_20200519-probe0,366,225757,Excitatory,10013,1.8092279442727437
225757_20200519-probe0,367,225757,Excitatory,52211,9.433895955100791
225757_20200519-probe0,368,225757,Excitatory,2105,0.3803480298306327
225757_20200519-probe0,369,225757,Excitatory,4687,0.8468841880361879
225757_20200519-probe0,370,225757,Excitatory,2056,0.37149432272293625
225757_20200519-probe0,371,225757,Excitatory,5901,1.066239298826871
225757_20200519-probe0,372,225757,Excitatory,523,0.0944997717821477
225757_20200519-probe0,373,225757,Excitatory,627,0.113291313398483
225757_20200519-probe0,374,225757,Excitatory,501,0.09052463797869216
225757_20200519-probe0,375,225757,Excitatory,524,0.09468045968230476
225757_20200519-probe0,376,225757,Excitatory,347,0.06269870135450335
225757_20200519-probe0,377,225757,Excitatory,484,0.08745294367602197
225757_20200519-probe0,378,225757,Excitatory,1386,0.25043342961769927
225757_20200519-probe0,379,225757,Excitatory,1079,0.19496224426947872
225757_20200519-probe0,380,225757,Excitatory,981,0.17725483005408585
225757_20200519-probe0,381,225757,Excitatory,1124,0.20309319977654688
225757_20200519-probe0,382,225757,Excitatory,3877,0.700526988908961
225757_20200519-probe0,383,225757,Excitatory,1101,0.19893737807293427
225757_20200519-probe0,384,225757,Excitatory,15021,2.714112948259351
225757_20200519-probe0,385,225757,Excitatory,3643,0.6582460202722066
225757_20200519-probe0,386,225757,Excitatory,1028,0.18574716136146813
225757_20200519-probe0,387,225757,Excitatory,716,0.12937253651246225
225757_20200519-probe0,388,225757,Excitatory,3730,0.6739658675858717
225757_20200519-probe0,389,225757,Excitatory,902,0.1629804859416773
225757_20200519-probe0,390,225757,Excitatory,630,0.1138333770989542
225757_20200519-probe0,391,225757,Excitatory,1664,0.30066466586136475
225757_20200519-probe0,392,225757,Excitatory,2693,0.48659251512298995
225757_20200519-probe0,393,225757,Excitatory,591,0.10678654899282847
225757_20200519-probe0,394,225757,Excitatory,2450,0.4426853553848219
225757_20200519-probe0,395,225757,Excitatory,1192,0.21537997698722763
225757_20200519-probe0,396,225757,Excitatory,540,0.0975714660848179
225757_20200519-probe0,397,225757,Excitatory,433,0.07823786076801138
225757_20200519-probe0,398,225757,Excitatory,3095,0.5592290509861322
225757_20200519-probe0,399,225757,Excitatory,645,0.11654369560131025
225757_20200519-probe0,400,225757,Excitatory,2133,0.3854072910350307
225757_20200519-probe0,401,225757,Excitatory,673,0.12160295680570822
225757_20200519-probe0,402,225757,Excitatory,3893,0.7034179953114742
225757_20200519-probe0,403,225757,Excitatory,566,0.10226935148890172
225757_20200519-probe0,404,225757,Excitatory,534,0.09648733868387548
225757_20200519-probe0,405,225757,Excitatory,522,0.09431908388199063
225757_20200519-probe0,406,225757,Excitatory,776,0.14021381052188645
225757_20200519-probe0,407,225757,Excitatory,690,0.12467465110837841
225757_20200519-probe0,408,225757,Excitatory,1772,0.32017895907832833
225757_20200519-probe0,409,225757,Excitatory,2613,0.47213748311042436
225757_20200519-probe0,410,225757,Excitatory,4678,0.8452579969347742
225757_20200519-probe0,411,225757,Inhibitory,28111,5.079317561315399
225757_20200519-probe0,412,225757,Excitatory,5409,0.9773408519495925
225757_20200519-probe0,413,225757,Excitatory,576,0.10407623049047242
225757_20200519-probe0,414,225757,Excitatory,560,0.1011852240879593
225757_20200519-probe0,415,225757,Excitatory,1706,0.3082535576679617
225757_20200519-probe0,416,225757,Excitatory,374,0.06757727465874425
225757_20200519-probe0,418,225757,Excitatory,2113,0.3817935330318893
225757_20200519-probe0,419,225757,Excitatory,46199,8.347600299356484
225757_20200519-probe0,420,225757,Excitatory,5588,1.009683986077708
225757_20200519-probe0,421,225757,Excitatory,1551,0.2802469331436158
225757_20200519-probe0,422,225757,Excitatory,18984,3.43017909658182
225757_20200519-probe0,423,225757,Excitatory,5219,0.9430101509197493
225757_20200519-probe0,424,225757,Excitatory,6413,1.158751503707291
225757_20200519-probe0,425,225757,Excitatory,8410,1.5195852403209602
225757_20200519-probe0,426,225757,Excitatory,8493,1.534582336033997
225757_20200519-probe0,427,225757,Excitatory,8501,1.5360278392352535
225757_20200519-probe0,428,225757,Excitatory,9250,1.671363076452899
225757_20200519-probe0,429,225757,Excitatory,5537,1.0004689031696976
225757_20200519-probe0,430,225757,Excitatory,953,0.17219556884968787
225757_20200519-probe0,431,225757,Inhibitory,5121,0.9253027367043564
225757_20200519-probe0,432,225757,Excitatory,730,0.1319021671146612
225757_20200519-probe0,433,225757,Excitatory,7503,1.3557013148784975
225757_20200519-probe0,434,225757,Excitatory,1859,0.33589880639199343
225757_20200519-probe0,435,225757,Excitatory,776,0.14021381052188645
225757_20200519-probe0,436,225757,Excitatory,866,0.15647572153602277
225757_20200519-probe0,437,225757,Excitatory,33743,6.096951815000018
225757_20200519-probe0,438,225757,Excitatory,14038,2.536496742404951
225757_20200519-probe0,439,225757,Excitatory,19504,3.5241368046634967
225757_20200519-probe0,440,225757,Excitatory,3944,0.7126330782194847
225757_20200519-probe0,441,225757,Excitatory,2220,0.4011271383486958
225757_20200519-probe0,442,225757,Excitatory,6852,1.2380734918762448
225757_20200519-probe0,443,225757,Inhibitory,15995,2.890102963012337
225757_20200519-probe0,444,225757,Excitatory,441,0.07968336396926795
225757_20200519-probe0,445,225757,Excitatory,335,0.06053044655261851
225757_20200519-probe0,446,225757,Excitatory,819,0.14798339022864046
225757_20200519-probe0,447,225757,Excitatory,1374,0.24826517481581442
225757_20200519-probe0,448,225757,Excitatory,2260,0.4083546543549786
225757_20200519-probe0,449,225757,Excitatory,280,0.05059261204397965
225757_20200519-probe0,450,225757,Excitatory,971,0.17544795105251512
225757_20200519-probe0,451,225757,Excitatory,808,0.1459958233269127
225757_20200519-probe0,452,225757,Excitatory,1319,0.23832734030717556
225757_20200519-probe0,453,225757,Excitatory,4768,0.8615199079489105
225757_20200519-probe0,454,225757,Excitatory,1029,0.1859278492616252
225757_20200519-probe0,455,225757,Excitatory,1171,0.21158553108392916
225757_20200519-probe0,456,225757,Excitatory,1016,0.18357890655958328
225757_20200519-probe0,457,225757,Excitatory,590,0.1066058610926714
225757_20200519-probe0,458,225757,Excitatory,980,0.17707414215392878
225757_20200519-probe0,459,225757,Excitatory,9726,1.7573705169276645
225757_20200519-probe0,460,225757,Excitatory,3999,0.7225709127281236
225757_20200519-probe0,461,225757,Excitatory,7948,1.4361074304483936
225757_20200519-probe0,462,225757,Excitatory,433,0.07823786076801138
225757_20200519-probe0,463,225757,Excitatory,539,0.09739077818466083
225757_20200519-probe0,464,225757,Excitatory,2493,0.4504549350915759
225757_20200519-probe0,465,225757,Excitatory,688,0.12431327530806428
225757_20200519-probe0,466,225757,Excitatory,26276,4.747755264527176
225757_20200519-probe0,467,225757,Excitatory,1364,0.24645829581424372
225757_20200519-probe0,468,225757,Excitatory,17589,3.178119475862707
225757_20200519-probe0,470,225757,Excitatory,475,0.08582675257460833
225757_20200519-probe0,471,225757,Excitatory,2702,0.4882187062244036
225757_20200519-probe0,472,225757,Excitatory,3224,0.5825377901063943
225757_20200519-probe0,473,225757,Excitatory,660,0.11925401410366632
225757_20200519-probe0,474,225757,Excitatory,2795,0.5050226809390111
225757_20200519-probe0,475,225757,Excitatory,355,0.0641442045557599
225757_20200519-probe0,476,225757,Excitatory,492,0.08889844687727852
225757_20200519-probe0,477,225757,Excitatory,2030,0.3667964373188524
225757_20200519-probe0,478,225757,Inhibitory,74757,13.507685352042095
225757_20200519-probe0,479,225757,Excitatory,14746,2.664423775716157
225757_20200519-probe0,480,225757,Excitatory,548,0.09901696928607445
225757_20200519-probe0,481,225757,Excitatory,420,0.07588891806596947
225757_20200519-probe0,482,225757,Excitatory,44252,7.995800957750669
225757_20200519-probe0,483,225757,Excitatory,2519,0.45515282049565975
225757_20200519-probe0,484,225757,Excitatory,25075,4.530749096438535
225757_20200519-probe0,485,225757,Excitatory,21566,3.896715254787375
225757_20200519-probe0,486,225757,Inhibitory,25339,4.578450702080001
225757_20200519-probe0,487,225757,Excitatory,22724,4.1059518431692625
225757_20200519-probe0,488,225757,Excitatory,35540,6.421647971582273
225757_20200519-probe0,489,225757,Excitatory,11196,2.0229817301585578
225757_20200519-probe0,490,225757,Excitatory,4235,0.7652132571651922
225757_20200519-probe0,491,225757,Excitatory,921,0.16641355604466163
225757_20200519-probe0,492,225757,Excitatory,1330,0.24031490720890333
225757_20200519-probe0,493,225757,Excitatory,2189,0.3955258134438266
